IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,104.6,,,,,,104.6,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,COD,Democratic Republic of the Congo,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,104.7,,,,,,104.7,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,ISL,Iceland,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,104.7,,,,,,104.7,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,104.8,,,,,,104.8,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,104.8,,,,,,104.8,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,105,,,,,,105,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,105.3,,,,,,105.3,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,NOR,Norway,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,105.4,,,,,,105.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,105.4,,,,,,105.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,105.5,,,,,,105.5,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,ITA,Italy,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,105.7,,,,,,105.7,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,SEN,Senegal,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,105.7,,,,,,105.7,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,105.8,,,,,,105.8,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,GHA,Ghana,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,105.8,,,,,,105.8,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,BLZ,Belize,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,105.9,,,,,,105.9,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,BHS,Bahamas,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,106,,,,,,106,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,106,,,,,,106,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,BEN,Benin,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,106.2,,,,,,106.2,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,LVA,Latvia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,106.3,,,,,,106.3,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,106.3,,,,,,106.3,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,106.4,,,,,,106.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,ZMB,Zambia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,106.4,,,,,,106.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,106.6,,,,,,106.6,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,CAN,Canada,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,106.6,,,,,,106.6,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,TCD,Chad,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,106.9,,,,,,106.9,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,IND,India,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,107.2,,,,,,107.2,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,107.3,,,,,,107.3,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,PRT,Portugal,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,107.3,,,,,,107.3,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,107.4,,,,,,107.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,107.4,,,,,,107.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,107.5,,,,,,107.5,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,107.5,,,,,,107.5,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,107.5,,,,,,107.5,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,108.1,,,,,,108.1,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,108.1,,,,,,108.1,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,108.1,,,,,,108.1,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,108.1,,,,,,108.1,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,AUT,Austria,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,108.3,,,,,,108.3,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,LSO,Lesotho,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,108.3,,,,,,108.3,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,108.3,,,,,,108.3,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,FIN,Finland,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,108.4,,,,,,108.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,108.5,,,,,,108.5,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,108.6,,,,,,108.6,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,108.6,,,,,,108.6,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,PER,Peru,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,108.7,,,,,,108.7,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,108.7,,,,,,108.7,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,108.8,,,,,,108.8,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,108.8,,,,,,108.8,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,109,,,,,,109,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,NLD,Netherlands (Kingdom of the),Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,109,,,,,,109,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,109.1,,,,,,109.1,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MLI,Mali,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,109.3,,,,,,109.3,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,109.4,,,,,,109.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,109.4,,,,,,109.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,HRV,Croatia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,109.7,,,,,,109.7,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,109.9,,,,,,109.9,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,CYP,Cyprus,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,109.9,,,,,,109.9,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,BLR,Belarus,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,110,,,,,,110,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,SWE,Sweden,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,110,,,,,,110,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,110.2,,,,,,110.2,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,110.3,,,,,,110.3,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MUS,Mauritius,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,110.4,,,,,,110.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,110.5,,,,,,110.5,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,110.5,,,,,,110.5,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,PRY,Paraguay,Year,2019,true,Sex,Male,SEX_MLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,110.7,,,,,,110.7,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,DZA,Algeria,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,110.9,,,,,,110.9,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,111.3,,,,,,111.3,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,DNK,Denmark,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,111.3,,,,,,111.3,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,NGA,Nigeria,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,111.7,,,,,,111.7,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,111.9,,,,,,111.9,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,112.1,,,,,,112.1,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,IND,India,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,112.3,,,,,,112.3,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,COL,Colombia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,112.4,,,,,,112.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,112.4,,,,,,112.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,112.4,,,,,,112.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AMR,Americas,Country,GTM,Guatemala,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,112.4,,,,,,112.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,112.4,,,,,,112.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,112.4,,,,,,112.4,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,112.6,,,,,,112.6,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,SVK,Slovakia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,112.6,,,,,,112.6,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,112.8,,,,,,112.8,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,112.8,,,,,,112.8,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,112.9,,,,,,112.9,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,AFR,Africa,Country,GAB,Gabon,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,112.9,,,,,,112.9,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,112.9,,,,,,112.9,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,MKD,North Macedonia,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,113.1,,,,,,113.1,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2019,true,Sex,Female,SEX_FMLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,113.1,,,,,,113.1,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2019,true,Sex,Both sexes,SEX_BTSX,Age Group,All age groups (total),AGEGROUP_YEARSALL,,,,,,,113.2,,,,,,113.2,,,EN,2024-08-13T05:00:00.000Z
SA_0000001807,"Cancer, age-standardized death rates (15+), per 100,000 population",numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2019,true,Sex,Male,SEX_MLE,Age Group,15+ years,AGEGROUP_YEARS15PLUS,,,,,,,113.4,,,,,,113.4,,,EN,2024-08-13T05:00:00.000Z
